2022-04-07 09:30:31.988 | INFO     | modules.Project:GetPndComparison:98 - 创建PDF,bac8734f5565424b92039ad18e9daa9f,a77f72903ab244dc9d8f0daa6988efad
2022-04-07 09:30:32.534 | INFO     | modules.Project:ComparisonPDF:750 - ---------->项目信息获取完成 {'projectInfo': {'sold': 154, 'available': 17, 'currencySymbol': '$', 'unitsNum': '171', 'brokeId': '56d272c6dfbb421da06664083d0607d1', 'url': None, 'brokeName': 'Oxley', 'mainImage': '/upload/broke/56d272c6dfbb421da06664083d0607d1/bac8734f5565424b92039ad18e9daa9f/imgs/bac8734f5565424b92039ad18e9daa9f.png', 'projectArea': 'RCR', 'district': 'D21', 'snapshotLogo': '/upload/broke/56d272c6dfbb421da06664083d0607d1/imgs/a33fd320c85841f182c6ab1a871c7a1c.png', 'completionDate': '2024-12-31 00:00:00', 'projectName': 'Mayfair Modern', 'tenure': '99 Years', 'released': 0}, 'agentInfo': {'agentId': '02f84b66f27e4f899eb40e3abbfb007d', 'regNum': 'ecoprop', 'mobile': '+65 96352958', 'logo': '/upload/broke/d379d488126c4abf9505367876588b57/mailPhoto/02f84b66f27e4f899eb40e3abbfb007d.png', 'agentName': 'Ken Chen', 'email': 'ken.chenh@audax.com.sg'}, 'unitInfo': [{'bedrooms': 1, 'number': 8, 'price': 1159000.0}, {'bedrooms': 2, 'number': 8, 'price': 1551000.0}, {'bedrooms': 4, 'number': 3, 'price': 2792000.0}], 'dealInfo': [{'area': 1281.0, 'price': 2174, 'transactionPrice': 2786000.0, 'projectName': 'Mayfair Modern', 'floor': '01', 'transactionDate': 1649174400000}, {'area': 1281.0, 'price': 2174, 'transactionPrice': 2786000.0, 'projectName': 'Mayfair Modern', 'floor': '01', 'transactionDate': 1649001600000}, {'area': 1281.0, 'price': 2174, 'transactionPrice': 2786000.0, 'projectName': 'Mayfair Modern', 'floor': '01', 'transactionDate': 1649001600000}, {'area': 1281.0, 'price': 2174, 'transactionPrice': 2786000.0, 'projectName': 'Mayfair Modern', 'floor': '01', 'transactionDate': 1649001600000}, {'area': 1281.0, 'price': 2174, 'transactionPrice': 2786000.0, 'projectName': 'Mayfair Modern', 'floor': '01', 'transactionDate': 1649001600000}, {'area': 1292.0, 'price': 2173, 'transactionPrice': 2808000.0, 'projectName': 'Mayfair Modern', 'floor': '03', 'transactionDate': 1648742400000}, {'area': 1292.0, 'price': 2173, 'transactionPrice': 2808000.0, 'projectName': 'Mayfair Modern', 'floor': '03', 'transactionDate': 1648742400000}, {'area': 1292.0, 'price': 2173, 'transactionPrice': 2808000.0, 'projectName': 'Mayfair Modern', 'floor': '03', 'transactionDate': 1648742400000}, {'area': 1292.0, 'price': 2184, 'transactionPrice': 2823000.0, 'projectName': 'Mayfair Modern', 'floor': '04', 'transactionDate': 1648656000000}, {'area': 1292.0, 'price': 2184, 'transactionPrice': 2823000.0, 'projectName': 'Mayfair Modern', 'floor': '04', 'transactionDate': 1648656000000}]}
2022-04-07 09:30:32.856 | INFO     | modules.Project:ComparisonPDF:750 - ---------->项目信息获取完成 {'projectInfo': {'sold': 1057, 'available': 0, 'currencySymbol': '$', 'unitsNum': '1057', 'brokeId': '56d272c6dfbb421da06664083d0607d1', 'url': None, 'brokeName': 'Oxley', 'mainImage': '/upload/broke/56d272c6dfbb421da06664083d0607d1/a77f72903ab244dc9d8f0daa6988efad/imgs/a77f72903ab244dc9d8f0daa6988efad.png', 'projectArea': 'OCR', 'district': 'D19', 'snapshotLogo': '/upload/broke/56d272c6dfbb421da06664083d0607d1/imgs/185ce7d06e4a4879bee03cd417702ad8.png', 'completionDate': '2024-12-31 00:00:00', 'projectName': 'Affinity at Serangoon', 'tenure': '99 Years', 'released': 0}, 'agentInfo': {'agentId': '02f84b66f27e4f899eb40e3abbfb007d', 'regNum': 'ecoprop', 'mobile': '+65 96352958', 'logo': '/upload/broke/d379d488126c4abf9505367876588b57/mailPhoto/02f84b66f27e4f899eb40e3abbfb007d.png', 'agentName': 'Ken Chen', 'email': 'ken.chenh@audax.com.sg'}, 'unitInfo': [], 'dealInfo': [{'area': 893.0, 'price': 1722, 'transactionPrice': 1538000.0, 'projectName': 'Affinity at Serangoon', 'floor': '01', 'transactionDate': 1647964800000}, {'area': 893.0, 'price': 1705, 'transactionPrice': 1523000.0, 'projectName': 'Affinity at Serangoon', 'floor': '01', 'transactionDate': 1647273600000}, {'area': 893.0, 'price': 1705, 'transactionPrice': 1523000.0, 'projectName': 'Affinity at Serangoon', 'floor': '01', 'transactionDate': 1647273600000}, {'area': 893.0, 'price': 1705, 'transactionPrice': 1523000.0, 'projectName': 'Affinity at Serangoon', 'floor': '01', 'transactionDate': 1647273600000}, {'area': 893.0, 'price': 1722, 'transactionPrice': 1538000.0, 'projectName': 'Affinity at Serangoon', 'floor': '01', 'transactionDate': 1647273600000}, {'area': 1410.0, 'price': 1554, 'transactionPrice': 2192000.0, 'projectName': 'Affinity at Serangoon', 'floor': '02', 'transactionDate': 1646582400000}, {'area': 1410.0, 'price': 1554, 'transactionPrice': 2192000.0, 'projectName': 'Affinity at Serangoon', 'floor': '02', 'transactionDate': 1646582400000}, {'area': 1410.0, 'price': 1554, 'transactionPrice': 2192000.0, 'projectName': 'Affinity at Serangoon', 'floor': '02', 'transactionDate': 1646582400000}, {'area': 1410.0, 'price': 1554, 'transactionPrice': 2192000.0, 'projectName': 'Affinity at Serangoon', 'floor': '02', 'transactionDate': 1646582400000}, {'area': 1410.0, 'price': 1554, 'transactionPrice': 2192000.0, 'projectName': 'Affinity at Serangoon', 'floor': '02', 'transactionDate': 1646582400000}]}
2022-04-07 09:30:33.525 | INFO     | modules.Project:ComparisonPDF:773 - ----------> 文件生成完成
2022-04-07 09:30:33.528 | INFO     | modules.Project:ComparisonPDF:836 - ---------->proimglist 处理完成
2022-04-07 09:30:34.138 | INFO     | modules.Project:ComparisonPDF:859 - ---------->page 1
2022-04-07 09:30:35.494 | INFO     | modules.Project:ComparisonPDF:894 - ---------->page 2
2022-04-07 09:30:35.498 | INFO     | modules.Project:ComparisonPDF:898 - ---------->page 3
2022-04-07 09:30:35.563 | INFO     | modules.Project:GetPndComparison:107 - ComparisonPDF创建成功=======>E:\新联国际\地产项目-C端\python\mixgo_py_pro\Comparison\02f84b66f27e4f899eb40e3abbfb007d.pdf
2022-04-07 09:32:05.332 | INFO     | modules.Project:GetPndComparison:98 - 创建PDF,bac8734f5565424b92039ad18e9daa9f,a77f72903ab244dc9d8f0daa6988efad
2022-04-07 09:32:05.600 | INFO     | modules.Project:ComparisonPDF:750 - ---------->项目信息获取完成 {'projectInfo': {'sold': 154, 'available': 17, 'currencySymbol': '$', 'unitsNum': '171', 'brokeId': '56d272c6dfbb421da06664083d0607d1', 'url': None, 'brokeName': 'Oxley', 'mainImage': '/upload/broke/56d272c6dfbb421da06664083d0607d1/bac8734f5565424b92039ad18e9daa9f/imgs/bac8734f5565424b92039ad18e9daa9f.png', 'projectArea': 'RCR', 'district': 'D21', 'snapshotLogo': '/upload/broke/56d272c6dfbb421da06664083d0607d1/imgs/a33fd320c85841f182c6ab1a871c7a1c.png', 'completionDate': '2024-12-31 00:00:00', 'projectName': 'Mayfair Modern', 'tenure': '99 Years', 'released': 0}, 'agentInfo': {'agentId': '02f84b66f27e4f899eb40e3abbfb007d', 'regNum': 'ecoprop', 'mobile': '+65 96352958', 'logo': '/upload/broke/d379d488126c4abf9505367876588b57/mailPhoto/02f84b66f27e4f899eb40e3abbfb007d.png', 'agentName': 'Ken Chen', 'email': 'ken.chenh@audax.com.sg'}, 'unitInfo': [{'bedrooms': 1, 'number': 8, 'price': 1159000.0}, {'bedrooms': 2, 'number': 8, 'price': 1551000.0}, {'bedrooms': 4, 'number': 3, 'price': 2792000.0}], 'dealInfo': [{'area': 1281.0, 'price': 2174, 'transactionPrice': 2786000.0, 'projectName': 'Mayfair Modern', 'floor': '01', 'transactionDate': 1649174400000}, {'area': 1281.0, 'price': 2174, 'transactionPrice': 2786000.0, 'projectName': 'Mayfair Modern', 'floor': '01', 'transactionDate': 1649001600000}, {'area': 1281.0, 'price': 2174, 'transactionPrice': 2786000.0, 'projectName': 'Mayfair Modern', 'floor': '01', 'transactionDate': 1649001600000}, {'area': 1281.0, 'price': 2174, 'transactionPrice': 2786000.0, 'projectName': 'Mayfair Modern', 'floor': '01', 'transactionDate': 1649001600000}, {'area': 1281.0, 'price': 2174, 'transactionPrice': 2786000.0, 'projectName': 'Mayfair Modern', 'floor': '01', 'transactionDate': 1649001600000}, {'area': 1292.0, 'price': 2173, 'transactionPrice': 2808000.0, 'projectName': 'Mayfair Modern', 'floor': '03', 'transactionDate': 1648742400000}, {'area': 1292.0, 'price': 2173, 'transactionPrice': 2808000.0, 'projectName': 'Mayfair Modern', 'floor': '03', 'transactionDate': 1648742400000}, {'area': 1292.0, 'price': 2173, 'transactionPrice': 2808000.0, 'projectName': 'Mayfair Modern', 'floor': '03', 'transactionDate': 1648742400000}, {'area': 1292.0, 'price': 2184, 'transactionPrice': 2823000.0, 'projectName': 'Mayfair Modern', 'floor': '04', 'transactionDate': 1648656000000}, {'area': 1292.0, 'price': 2184, 'transactionPrice': 2823000.0, 'projectName': 'Mayfair Modern', 'floor': '04', 'transactionDate': 1648656000000}]}
